studentId	Predmet	ECTS	Ocjene	PolozioDatum	Godina	SkolskaGodina	Semestar	Priznat	DatumUpisa	Spol	ZavrsenaSkolaId	SrednjaSkola	OpstinaRodjenja	GodinaZavrsetka	NacinStudiranja	OptinaPrebivalista	DatumDiplomiranja
16459	P-246	4	7	2/5/2019	1	2018/2019	1	NE	8/23/2018	M	1	Gimnazija	Zenica	2017/18	DL	Zenica	2/18/2022
16458	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	2	Elektrotehnička	Tuzla	2017/2018	DL	Tuzla	
16457	P-246	4	6	1/22/2019	1	2018/2019	1	NE	8/23/2018	Ž	1	Gimnazija	Sarajevo - Centar	2015/2016	DL	Sarajevo-Novo Sarajevo	
16455	P-246	4	8	1/22/2019	1	2018/2019	1	NE	8/23/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2011/12	DL	Sarajevo-Novo Sarajevo	
16454	P-246	4	5		1	2018/2019	1	NE	7/20/2018	M	6	Ekonomska	Goražde	2017/2018	DL	Goražde	
16453	P-246	4	6	1/22/2019	1	2018/2019	1	NE	8/23/2018	M	13	Tehnička	Goražde	2015/2016	Vanredan	Goražde	
16452	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Vogošća	
16451	P-246	4	9	1/22/2019	1	2018/2019	1	NE	8/23/2018	M	1	Gimnazija	Zagreb	2017/18	DL	Goražde	
16449	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Zenica	
16450	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	2	Elektrotehnička	Goražde	2017/2018	DL	Goražde	
16448	P-246	4	8	1/22/2019	1	2018/2019	1	NE	8/24/2018	M	13	Tehnička	Brčko	2017/18	Redovan samofinansirajući	Brčko	
16447	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	2	Elektrotehnička	Visoko	2017/2018	DL	Sarajevo - Novi grad	
16446	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	9/6/2022
16445	P-246	4	5		1	2018/2019	1	NE	8/24/2018	M	1	Gimnazija	Zenica	2015/2016	DL	Zenica	
16444	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Centar	
16443	P-246	4	8	1/22/2019	1	2018/2019	1	NE	8/24/2018	M	1	Gimnazija	Gradačac	2011/12	DL	Gračanica	
16442	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	23	Mješovita srednja škola	Bihać	2017/2018	DL	Bosanska Krupa	
16441	P-246	4	6	2/5/2019	1	2018/2019	1	NE	8/24/2018	Ž	4	Medicinska	Sarajevo - Centar	2014/15	Vanredan	Sarajevo - Novi grad	
16440	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16439	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	1	Gimnazija	Velika Kladuša	2017/2018	Redovan samofinansirajući	Sanski Most	
16437	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	25	Turističko ugostiteljska	Mostar	2017/2018	DL	Mostar	
16438	P-246	4	8	1/22/2019	1	2018/2019	1	NE	8/24/2018	M	10	Katolički školski centar	Split	2013/14	DL	Sarajevo-Stari grad	
16436	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	18	Medresa	Jajce	2017/2018	DL	Jajce	
16435	P-246	4	7	9/10/2019	1	2018/2019	1	NE	7/20/2018	M	2	Elektrotehnička	Mostar	2014/15	DL	Mostar	
16434	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	2	Elektrotehnička	Tuzla	2000/2001	DL	Tuzla	
16432	P-246	4	6	2/5/2019	1	2018/2019	1	NE	8/24/2018	Ž	2	Elektrotehnička	Mostar	2016/17	DL	Mostar	
16433	P-246	4	9	1/22/2019	1	2018/2019	1	NE	8/24/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Sarajevo-Stari grad	
16431	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	18	Medresa	Zenica	2017/2018	DL	Zenica	
16430	P-246	4	5		1	2018/2019	1	NE	7/20/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16429	P-246	4	5		1	2018/2019	1	NE	9/7/2018	M	13	Tehnička	Zenica	2017/18	DL	Zenica	
16428	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/20/2018	Ž	2	Elektrotehnička	Travnik	2017/2018	Vanredan	Donji Vakuf	
16425	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Goražde	2017/18	DL	Goražde	11/22/2021
16424	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Visoko	
16423	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Mostar	2017/18	Redovan samofinansirajući	Mostar	
16422	P-246	4	8	2/5/2019	1	2018/2019	1	NE	7/20/2018	M	1	Gimnazija	Visoko	2017/2018	DL	Visoko	
16421	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/20/2018	Ž	1	Gimnazija	Goražde	2017/2018	DL	Goražde	
16420	P-246	4	10	1/22/2019	1	2018/2019	1	NE	9/5/2018	Ž	2	Elektrotehnička	Tuzla	2017/18	DL	Tuzla	
16419	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/20/2018	Ž	1	Gimnazija	Zenica	2017/2018	DL	Zavidovići	11/14/2022
16418	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Sarajevo - Novi grad	
16417	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/20/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	1/27/2022
16416	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Sarajevo-Novo Sarajevo	2017/18	Vanredan	Sarajevo	
16415	P-246	4	7	1/22/2019	1	2018/2019	1	NE	9/5/2018	M	1	Gimnazija	Bugojno	2017/2018	DL	Bugojno	
16414	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Goražde	2014/15	DL	Sarajevo	
16413	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Gornji Vakuf	2014/15	DL	Gornji Vakuf - Uskoplje	
16410	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16412	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/20/2018	M	35	Ostalo	Zenica	2013/2014	DL	Travnik	
16409	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	3	Mašinska	Tuzla	2014/15	DL	Lukavac	
16408	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Sanski Most	2016/2017	DL	Sanski Most	
16407	P-246	4	6	2/5/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Vanredan	Sanski Most	
16406	P-246	4	7	2/5/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2016/2017	Vanredan	Sanski Most	
16405	P-246	4	6	8/27/2019	1	2018/2019	1	NE	7/19/2018	M	18	Medresa	Tuzla	2017/2018	Vanredan	Živinice	
16404	P-246	4	10	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16403	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	18	Medresa	Tuzla	2017/2018	Redovan samofinansirajući	Kalesija	
16402	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Travnik	2017/18	Redovan samofinansirajući	Gornji Vakuf - Uskoplje	9/6/2022
16401	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2015/16	DL	Mostar	
16400	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	Ž	6	Ekonomska	Sarajevo - Novi grad	2017/18	DL	Sarajevo	
16399	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	4	Medicinska	Vitez	2017/2018	DL	Vitez	
16398	P-246	4	5		1	2018/2019	1	NE	7/19/2018	Ž	18	Medresa	Zenica	2017/18	DL	Zenica	
16395	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	4	Medicinska	Travnik	2017/2018	DL	Jajce	
16396	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	
16394	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	9/6/2022
16393	P-246	4	6	2/5/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16392	P-246	4	9	1/22/2019	1	2018/2019	1	NE	9/5/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	9/6/2022
16390	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16391	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Bugojno	2017/18	DL	Bugojno	
16389	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Centar	
16388	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Zenica	2017/18	Redovan samofinansirajući	Zavidovići	
16387	P-246	4	7	2/5/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo-Novo Sarajevo	
16386	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2017/2018	DL	Sarajevo-Novo Sarajevo	
16385	P-246	4	7	1/22/2019	1	2018/2019	1	NE	9/5/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	9/30/2021
16384	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Tuzla	2017/2018	Redovan samofinansirajući	Tuzla	
16383	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/19/2018	Ž	4	Medicinska	Konjic	2017/2018	DL	Mostar	
16382	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	
16381	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	4	Medicinska	Gračanica	2017/18	DL	Gračanica	
16380	P-246	4	5		1	2018/2019	1	NE	9/18/2018	M	6	Ekonomska	Sarajevo - Centar	2017/2018	DL	Vareš	
16379	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Visoko	
16378	P-246	4	6	8/27/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Vareš	2017/2018	DL	Vareš	
16377	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Zvornik	2017/2018	DL	Vareš	
16376	P-246	4	6	2/5/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Vareš	2017/2018	DL	Vareš	
16375	P-246	4	7	1/22/2019	1	2018/2019	1	NE	9/4/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	
16374	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16372	P-246	4	6	2/5/2019	1	2018/2019	1	NE	7/19/2018	M	13	Tehnička	Sarajevo - Centar	2016/17	Vanredan	Sarajevo - Centar	
16371	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Zenica	2017/2018	Redovan samofinansirajući	Zavidovići	
16370	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	2	Elektrotehnička	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16369	P-246	4	8	1/22/2019	1	2018/2019	1	NE	9/4/2018	M	25	Turističko ugostiteljska	Pale	2017/18	DL	Pale	
16368	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Travnik	2017/2018	DL	Travnik	9/21/2023
16367	P-246	4	5		1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Zenica	2017/2018	DL	Zavidovići	
16366	P-246	4	8	2/5/2019	1	2018/2019	1	NE	7/19/2018	M	3	Mašinska	Goražde	2017/18	Vanredan	Goražde	
16365	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	6	Ekonomska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16364	P-246	4	10	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Visoko	6/30/2022
16363	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Ilidža	2017/18	DL	Ilidža	
16362	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Visoko	2017/2018	DL	Visoko	2/17/2022
16361	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Bugojno	2017/2018	DL	Bugojno	
16360	P-246	4	8	2/5/2019	1	2018/2019	1	NE	7/18/2018	M	18	Medresa	Tuzla	2017/2018	DL	Tuzla	
16359	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Redovan samofinansirajući	Sanski Most	
16358	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	18	Medresa	Zenica	2017/2018	DL	Tuzla	
16357	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	13	Tehnička	Goražde	2017/2018	DL	Goražde	
16356	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Goražde	2011/2012	Redovan samofinansirajući	Goražde	
16355	P-246	4	6	9/10/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Travnik	2017/18	DL	Donji Vakuf	
16354	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	18	Medresa	Tuzla	2017/2018	DL	Živinice	
16353	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Konjic	2017/2018	DL	Jablanica	
16352	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16351	P-246	4	5		1	2018/2019	1	NE	7/18/2018	Ž	4	Medicinska	Mostar	2017/2018	DL	Mostar	
16350	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	18	Medresa	Tuzla	2017/18	DL	Tuzla	
16349	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	13	Tehnička	Bugojno	2017/2018	DL	Bugojno	
16348	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	13	Tehnička	Travnik	2017/2018	DL	Gornji Vakuf - Uskoplje	
16345	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	13	Tehnička	Bugojno	2017/2018	Redovan samofinansirajući	Donji Vakuf	
16344	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Sjenica	2017/2018	DL	Ilidža	
16343	P-246	4	10	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	18	Medresa	Gradačac	2017/18	DL	Gradačac	
16342	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	Vanredan	Ilidža	
16341	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	7/13/2023
16340	P-246	4	6	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	6	Ekonomska	Sarajevo - Centar	2017/18	DL	Ilidža	
16339	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	2	Elektrotehnička	Visoko	2017/2018	Redovan samofinansirajući	Visoko	
16338	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	6	Ekonomska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16337	P-246	4	10	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Zenica	
16336	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	2/17/2022
16335	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16334	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Jablanica	
16333	P-246	4	10	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Cazin	2017/2018	Redovan samofinansirajući	Cazin	6/30/2022
16331	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	4	Medicinska	Zenica	2017/2018	DL	Zenica	
16332	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/18/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	6/30/2022
16330	P-246	4	5		1	2018/2019	1	NE	7/17/2018	M	23	Mješovita srednja škola	Travnik	2013/2014	DL	Novi Travnik	
16329	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	9/10/2022
16328	P-246	4	10	1/22/2019	1	2018/2019	1	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16327	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	5/11/2023
16326	P-246	4	10	1/22/2019	1	2018/2019	1	NE	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16324	P-246	4	10	1/22/2019	1	2018/2019	1	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16325	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16323	P-246	4	7	1/22/2019	1	2018/2019	1	NE	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	2/17/2022
16322	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/17/2018	M	3	Mašinska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16321	P-246	4	9	1/22/2019	1	2018/2019	1	NE	7/17/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Ilidža	
16320	P-246	4	8	1/22/2019	1	2018/2019	1	NE	7/17/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16574	P-246	4	9	10/1/2019	1	2020/2021	1	DA	11/7/2018	M	2	Elektrotehnička	Jablanica	2013/2014	DL	Mostar	
16500	P-8	4	5		1	2019/2020	1	NE	7/21/2018	M	20	Grafička	Sarajevo - Centar	2017/18	DL	Sarajevo - Novi grad	
16458	P-8	4	5		1	2019/2020	1	NE	7/20/2018	M	2	Elektrotehnička	Tuzla	2017/2018	DL	Tuzla	
16412	P-8	4	5		1	2019/2020	1	NE	7/20/2018	M	35	Ostalo	Zenica	2013/2014	DL	Travnik	
16536	P-8	4	5		1	2019/2020	1	NE	9/26/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Zenica	
16523	P-8	4	5		1	2019/2020	1	NE	9/24/2018	M	6	Ekonomska	Ljubuški	2017/2018	Vanredan	Ljubuški	
16393	P-8	4	5		1	2019/2020	1	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16518	P-8	4	5		1	2019/2020	1	NE	9/24/2018	Ž	1	Gimnazija	Zenica	2015/2016	DL	Zavidovići	
16507	P-8	4	5		1	2019/2020	1	NE	7/21/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16353	P-8	4	5		1	2019/2020	1	NE	7/18/2018	Ž	1	Gimnazija	Konjic	2017/2018	DL	Jablanica	
16415	P-8	4	5		1	2019/2020	1	NE	9/5/2018	M	1	Gimnazija	Bugojno	2017/2018	DL	Bugojno	
17591	P-8	3	8	10/1/2018	1	2018/2019	2	DA	11/19/2018	M	1	Gimnazija	Tuzla	2007/08	DL	Srebrenik	
17592	P-8	3	9	10/1/2018	1	2018/2019	2	DA	11/19/2018	M	1	Gimnazija	Sarajevo - Centar	2013/14	DL	Hadžići	4/3/2021
17594	P-8	3	10	10/1/2018	1	2018/2019	2	DA	11/20/2018	M	2	Elektrotehnička	Mostar	2008/2009	DL	Sarajevo-Novo Sarajevo	
17595	P-8	3	priznato	12/11/2017	1	2018/2019	2	DA	11/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2006/2007	DL	Vogošća	
17593	P-8	3	9	10/1/2018	1	2018/2019	2	DA	11/19/2018	M	2	Elektrotehnička	Bihać	2011/12	DL	Bihać	
17599	P-8	3	8	10/1/2018	1	2018/2019	2	DA	11/23/2018	M	23	Mješovita srednja škola	Fojnica	1994/95	DL	Ilidža	
17600	P-8	3	8	10/1/2018	1	2018/2019	2	DA	11/23/2018	M	1	Gimnazija	Jajce	2008/2009	DL	Bugojno	
17598	P-8	3	8	10/1/2018	1	2018/2019	2	DA	11/23/2018	M	6	Ekonomska	Bugojno	2007/08	DL	Vogošća	2/4/2021
17597	P-8	3	6	10/1/2018	1	2018/2019	2	DA	11/23/2018	M	1	Gimnazija	Bihać	2003/2004	DL	Mostar	
17596	P-8	3	10	10/1/2018	1	2018/2019	2	DA	11/20/2018	M			Tuzla		DL	Sarajevo-Novo Sarajevo	6/21/2019
16390	P-8	4	5		1	2019/2020	1	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16495	P-8	4	5		1	2019/2020	1	NE	7/21/2018	M	20	Grafička	Rogatica	2003/04	DL	Sarajevo-Novo Sarajevo	
16380	P-8	4	5		1	2019/2020	1	NE	9/18/2018	M	6	Ekonomska	Sarajevo - Centar	2017/2018	DL	Vareš	
17589	P-8	3	priznato	10/1/2018	1	2018/2019	2	DA	11/19/2018	M	1	Gimnazija	Sarajevo - Centar	2008/09	DL	Sarajevo-Novo Sarajevo	
16591	P-8	3	priznato	10/1/2018	1	2018/2019	2	DA	11/16/2018	M	1	Gimnazija	Bihać	2011/2012	DL	Bosanska Krupa	
16586	P-8	3	8	10/1/2018	1	2018/2019	2	DA	11/14/2018	M	2	Elektrotehnička	Sarajevo - Centar	2000/2001	DL	Sarajevo-Novo Sarajevo	
16587	P-8	3	6	10/1/2018	1	2018/2019	2	DA	11/14/2018	M	23	Mješovita srednja škola	Sarajevo - Centar	1999/2000	DL	Sarajevo - Centar	
16584	P-8	3	priznato	10/1/2018	1	2018/2019	2	DA	11/9/2018	M	13	Tehnička	Zenica	2010/11	DL	Zenica	
16579	P-8	3	10	10/1/2018	1	2018/2019	2	DA	11/8/2018	M	1	Gimnazija	Sarajevo - Centar	2010/2011	DL	Sarajevo - Novi grad	9/6/2021
16583	P-8	3	8	10/1/2018	1	2018/2019	2	DA	11/9/2018	M	13	Tehnička	Bugojno	2012/13	DL	Gornji Vakuf - Uskoplje	
16582	P-8	3	6	10/1/2018	1	2018/2019	2	DA	11/9/2018	M	3	Mašinska	Doboj	2002/03	DL	Sarajevo-Novo Sarajevo	
16581	P-8	3	7	10/1/2018	1	2018/2019	2	DA	11/9/2018	M	2	Elektrotehnička	Mostar	2008/09	DL	Mostar	
16580	P-8	3	10	10/1/2018	1	2018/2019	2	DA	11/9/2018	M	2	Elektrotehnička	Mostar	2012/13	DL	Mostar	
16576	P-8	3	10	10/1/2018	1	2018/2019	2	DA	11/7/2018	M	1	Gimnazija	Mostar	2006/2007	DL	Mostar	
16573	P-8	3	8	10/1/2018	1	2018/2019	2	DA	11/7/2018	Ž	1	Gimnazija	Mostar	2010/2011	DL	Bugojno	
16570	P-8	3	7	10/1/2018	1	2018/2019	2	DA	11/7/2018	M	13	Tehnička	Banovići	2008/09	DL	Mostar	
16571	P-8	3	priznato	12/11/2017	1	2018/2019	2	DA	11/7/2018	M	10	Katolički školski centar	Zenica	2007/08	DL	Mostar	
16572	P-8	3	9	10/1/2018	1	2018/2019	2	DA	11/7/2018	M	1	Gimnazija	Bihać	2010/2011	DL	Sarajevo - Centar	
16480	P-8	4	6	1/27/2020	1	2019/2020	1	NE	7/20/2018	M	35	Ostalo	Sarajevo - Centar	2017/2018	Vanredan	Sarajevo - Centar	
16475	P-8	4	5		1	2019/2020	1	NE	7/21/2018	M	13	Tehnička	Zavidovići	2015/2016	DL	Sarajevo	
16441	P-8	4	5		1	2021/2022	1	NE	8/24/2018	Ž	4	Medicinska	Sarajevo - Centar	2014/15	Vanredan	Sarajevo - Novi grad	
16522	P-8	4	5		1	2021/2022	1	NE	10/3/2018	Ž	4	Medicinska	Mostar	2017/2018	Vanredan	Mostar	
16372	P-8	4	5		1	2023/2024	1	NE	7/19/2018	M	13	Tehnička	Sarajevo - Centar	2016/17	Vanredan	Sarajevo - Centar	
16509	P-12	3	9	6/17/2019	1	2018/2019	2	NE	7/20/2018	M	1	Gimnazija	Bugojno	2017/18	Redovan samofinansirajući	Jajce	
16502	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/21/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Breza	
16503	P-12	3	priznato	1/14/2019	1	2018/2019	2	DA	7/21/2018	M	1	Gimnazija	Banja Luka	1999/2000	DL	Sarajevo - Novi grad	
16504	P-12	3	5		1	2018/2019	2	NE	7/21/2018	M	4	Medicinska	Zenica	2008/2009	DL	Zenica	
16506	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/21/2018	M	1	Gimnazija	Travnik	2016/2017	Vanredan	Jajce	
16505	P-12	3	5		1	2018/2019	2	NE	7/21/2018	M	6	Ekonomska	Travnik	2017/18	DL	Jajce	
16507	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/21/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16508	P-12	3	8	6/17/2019	1	2018/2019	2	NE	7/21/2018	M	2	Elektrotehnička	Sarajevo-Stari grad	2016/17	Redovan samofinansirajući	Sarajevo-Stari grad	
16574	P-12	3	8	10/1/2019	1	2020/2021	2	DA	11/7/2018	M	2	Elektrotehnička	Jablanica	2013/2014	DL	Mostar	
16575	P-12	3	5		1	2018/2019	2	NE	11/7/2018	M	1	Gimnazija	Gračanica	2014/15	DL	Doboj	
