studentId	Predmet	BrojKredita	Ocjene	PolozioDatum	Godina	SkolskaGodina	Semestar	Priznat	DatumUpisa	Spol	ZavrsenaSkolaId	SrednjaSkola	OpstinaRodjenja	GodinaZavrsetka	NacinStudiranja	OpstinaPrebivalista	Diplomirao
16404	P-146	7	6	6/22/2021	2	2019/2020	4	0	7/19/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	0
16459	P-146	7	7	7/22/2021	2	2019/2020	4	0	8/23/2018	M	1	Gimnazija	Zenica	2017/18	DL	Zenica	1
16388	P-146	7	6	9/23/2020	2	2019/2020	4	0	7/19/2018	M	2	Elektrotehnička	Zenica	2017/18	Redovan samofinansirajući	Zavidovići	0
16371	P-146	7	7	7/3/2020	2	2019/2020	4	0	7/18/2018	Ž	1	Gimnazija	Zenica	2017/2018	Redovan samofinansirajući	Zavidovići	0
16471	P-146	7	8	7/3/2020	2	2019/2020	4	0	8/23/2018	M	18	Medresa	Bihać	2017/18	Redovan samofinansirajući	Bihać	0
16348	P-146	7	6	7/3/2020	2	2019/2020	4	0	7/18/2018	M	13	Tehnička	Travnik	2017/2018	DL	Gornji Vakuf - Uskoplje	0
16396	P-146	7	7	7/23/2020	2	2019/2020	4	0	7/19/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	0
16535	P-146	7	8	7/3/2020	2	2019/2020	4	0	9/24/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Kakanj	1
16529	P-146	7	6	9/9/2021	2	2020/2021	4	0	9/26/2018	M	2	Elektrotehnička	Sarajevo - Centar	2016/2017	DL	Ilidža	1
16328	P-146	7	8	6/19/2023	2	2019/2020	4	0	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	0
16359	P-146	7	5		2	2019/2020	4	0	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Redovan samofinansirajući	Sanski Most	0
16362	P-146	7	6	7/3/2020	2	2019/2020	4	0	7/18/2018	M	1	Gimnazija	Visoko	2017/2018	DL	Visoko	1
16466	P-146	7	7	9/7/2023	2	2019/2020	4	0	9/8/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	0
16375	P-146	7	6	7/3/2020	2	2019/2020	4	0	9/4/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	0
16444	P-146	7	7	6/21/2022	2	2019/2020	4	0	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Centar	0
16379	P-146	7	6	7/3/2020	2	2019/2020	4	0	7/18/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Visoko	0
16424	P-146	7	6	9/23/2021	2	2019/2020	4	0	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Visoko	0
16440	P-146	7	6	7/22/2021	2	2019/2020	4	0	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	0
16345	P-146	7	8	7/3/2020	2	2019/2020	4	0	7/18/2018	Ž	13	Tehnička	Bugojno	2017/2018	Redovan samofinansirajući	Donji Vakuf	0
16366	P-146	7	5		2	2020/2021	4	0	7/19/2018	M	3	Mašinska	Goražde	2017/18	Vanredan	Goražde	0
16490	P-146	7	8	7/21/2023	2	2020/2021	4	0	7/21/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	Vanredan	Sarajevo - Novi grad	0
16457	P-146	7	5		2	2020/2021	4	0	8/23/2018	Ž	1	Gimnazija	Sarajevo - Centar	2015/2016	DL	Sarajevo-Novo Sarajevo	0
16578	P-146	7	5		2	2020/2021	4	0	11/8/2018	M	1	Gimnazija	Sarajevo - Centar	2012/2013	DL	Sarajevo - Centar	0
16386	P-146	7	6	7/14/2022	2	2020/2021	4	0	7/19/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2017/2018	DL	Sarajevo-Novo Sarajevo	0
16451	P-146	7	5		2	2021/2022	4	0	8/23/2018	M	1	Gimnazija	Zagreb	2017/18	DL	Goražde	0
16418	P-146	7	5		2	2021/2022	4	0	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Sarajevo - Novi grad	0
16528	P-146	7	5		2	2021/2022	4	0	9/25/2018	M	8	Saobraćajna	Sarajevo - Centar	2014/2015	DL	Ilidža	0
16472	P-146	7	5		2	2020/2021	4	0	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	Vanredan	Sarajevo-Novo Sarajevo	0
16476	P-146	7	7	7/21/2023	2	2020/2021	4	0	7/20/2018	Ž	13	Tehnička	Sarajevo - Centar	2017/2018	Vanredan	Sarajevo - Novi grad	0
16372	P-146	7	5		2	2021/2022	4	0	7/19/2018	M	13	Tehnička	Sarajevo - Centar	2016/17	Vanredan	Sarajevo - Centar	0
16406	P-146	7	5		2	2023/2024	4	0	7/19/2018	M	1	Gimnazija	Sanski Most	2016/2017	Vanredan	Sanski Most	0
16406	P-145	6	5		2	2023/2024	3	0	7/19/2018	M	1	Gimnazija	Sanski Most	2016/2017	Vanredan	Sanski Most	0
16372	P-145	6	5		2	2021/2022	3	0	7/19/2018	M	13	Tehnička	Sarajevo - Centar	2016/17	Vanredan	Sarajevo - Centar	0
16472	P-145	6	7	9/13/2023	2	2020/2021	3	0	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	Vanredan	Sarajevo-Novo Sarajevo	0
16476	P-145	6	6	9/13/2023	2	2020/2021	3	0	7/20/2018	Ž	13	Tehnička	Sarajevo - Centar	2017/2018	Vanredan	Sarajevo - Novi grad	0
16528	P-145	6	5		2	2021/2022	3	0	9/25/2018	M	8	Saobraćajna	Sarajevo - Centar	2014/2015	DL	Ilidža	0
16418	P-145	6	7	7/4/2023	2	2021/2022	3	0	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Sarajevo - Novi grad	0
16451	P-145	6	5		2	2021/2022	3	0	8/23/2018	M	1	Gimnazija	Zagreb	2017/18	DL	Goražde	0
16386	P-145	6	6	7/10/2021	2	2020/2021	3	0	7/19/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2017/2018	DL	Sarajevo-Novo Sarajevo	0
16457	P-145	6	5		2	2020/2021	3	0	8/23/2018	Ž	1	Gimnazija	Sarajevo - Centar	2015/2016	DL	Sarajevo-Novo Sarajevo	0
16490	P-145	6	6	7/10/2021	2	2020/2021	3	0	7/21/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	Vanredan	Sarajevo - Novi grad	0
16366	P-145	6	6	9/13/2023	2	2020/2021	3	0	7/19/2018	M	3	Mašinska	Goražde	2017/18	Vanredan	Goražde	0
16578	P-145	6	5		2	2020/2021	3	0	11/8/2018	M	1	Gimnazija	Sarajevo - Centar	2012/2013	DL	Sarajevo - Centar	0
16345	P-145	6	7	2/21/2020	2	2019/2020	3	0	7/18/2018	Ž	13	Tehnička	Bugojno	2017/2018	Redovan samofinansirajući	Donji Vakuf	0
16440	P-145	6	6	1/20/2020	2	2019/2020	3	0	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	0
16379	P-145	6	8	1/20/2020	2	2019/2020	3	0	7/18/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Visoko	0
16444	P-145	6	8	1/20/2020	2	2019/2020	3	0	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Centar	0
16375	P-145	6	8	2/21/2020	2	2019/2020	3	0	9/4/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	0
16466	P-145	6	6	7/10/2021	2	2019/2020	3	0	9/8/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	0
16362	P-145	6	9	1/20/2020	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Visoko	2017/2018	DL	Visoko	1
16328	P-145	6	6	9/13/2023	2	2019/2020	3	0	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	0
16424	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/20/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Visoko	0
16359	P-145	6	7	2/21/2020	2	2019/2020	3	0	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Redovan samofinansirajući	Sanski Most	0
16529	P-145	6	6	9/6/2021	2	2020/2021	3	0	9/26/2018	M	2	Elektrotehnička	Sarajevo - Centar	2016/2017	DL	Ilidža	1
16409	P-145	6	6	7/7/2020	2	2019/2020	3	0	7/19/2018	M	3	Mašinska	Tuzla	2014/15	DL	Lukavac	0
16535	P-145	6	9	2/21/2020	2	2019/2020	3	0	9/24/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Kakanj	1
16396	P-145	6	8	1/20/2020	2	2019/2020	3	0	7/19/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	0
16348	P-145	6	6	2/21/2020	2	2019/2020	3	0	7/18/2018	M	13	Tehnička	Travnik	2017/2018	DL	Gornji Vakuf - Uskoplje	0
16471	P-145	6	7	9/7/2020	2	2019/2020	3	0	8/23/2018	M	18	Medresa	Bihać	2017/18	Redovan samofinansirajući	Bihać	0
16371	P-145	6	9	2/21/2020	2	2019/2020	3	0	7/18/2018	Ž	1	Gimnazija	Zenica	2017/2018	Redovan samofinansirajući	Zavidovići	0
16388	P-145	6	9	1/20/2020	2	2019/2020	3	0	7/19/2018	M	2	Elektrotehnička	Zenica	2017/18	Redovan samofinansirajući	Zavidovići	0
16404	P-145	6	6	9/7/2020	2	2019/2020	3	0	7/19/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	0
16337	P-145	6	7	2/21/2020	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Zenica	0
16502	P-145	6	7	2/21/2020	2	2019/2020	3	0	7/21/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Breza	0
16364	P-145	6	8	1/20/2020	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Visoko	1
16354	P-145	6	7	9/7/2020	2	2019/2020	3	0	7/18/2018	M	18	Medresa	Tuzla	2017/2018	DL	Živinice	0
16339	P-145	6	8	1/20/2020	2	2019/2020	3	0	7/18/2018	Ž	2	Elektrotehnička	Visoko	2017/2018	Redovan samofinansirajući	Visoko	0
16350	P-145	6	5		2	2019/2020	3	0	7/18/2018	M	18	Medresa	Tuzla	2017/18	DL	Tuzla	0
16403	P-145	6	7	2/12/2020	2	2019/2020	3	0	7/19/2018	M	18	Medresa	Tuzla	2017/2018	Redovan samofinansirajući	Kalesija	0
16332	P-145	6	6	1/20/2020	2	2019/2020	3	0	7/18/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	1
16344	P-145	6	6	7/10/2021	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Sjenica	2017/2018	DL	Ilidža	0
16320	P-145	6	5		2	2019/2020	3	0	7/17/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	0
16491	P-145	6	5		2	2020/2021	3	0	7/21/2018	Ž	1	Gimnazija	Travnik	2017/2018	DL	Travnik	0
16410	P-145	6	7	2/23/2022	2	2020/2021	3	0	7/19/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	0
16488	P-145	6	5		2	2020/2021	3	0	7/20/2018	M	35	Ostalo	Vareš	2017/2018	DL	Ilijaš	0
16516	P-145	6	5		2	2020/2021	3	0	9/25/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Ilijaš	0
16453	P-145	6	5		2	2020/2021	3	0	8/23/2018	M	13	Tehnička	Goražde	2015/2016	Vanredan	Goražde	0
16405	P-145	6	5		2	2020/2021	3	0	7/19/2018	M	18	Medresa	Tuzla	2017/2018	Vanredan	Živinice	0
16436	P-145	6	6	9/13/2023	2	2020/2021	3	0	7/20/2018	M	18	Medresa	Jajce	2017/2018	DL	Jajce	0
16407	P-145	6	5		2	2020/2021	3	0	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Vanredan	Sanski Most	0
16498	P-145	6	5		2	2020/2021	3	0	7/21/2018	M	1	Gimnazija	Vogošća	2017/18	DL	Vogošća	0
16431	P-145	6	6	2/23/2021	2	2020/2021	3	0	7/20/2018	M	18	Medresa	Zenica	2017/2018	DL	Zenica	0
16473	P-145	6	5		2	2020/2021	3	0	7/21/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2015/2016	DL	Sarajevo-Novo Sarajevo	0
16334	P-145	6	8	2/23/2021	2	2020/2021	3	0	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Jablanica	0
16383	P-145	6	5		2	2020/2021	3	0	7/19/2018	Ž	4	Medicinska	Konjic	2017/2018	DL	Mostar	0
16342	P-145	6	6	7/5/2022	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	Vanredan	Ilidža	0
16531	P-145	6	5		2	2019/2020	3	0	9/26/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	0
16443	P-145	6	5		2	2019/2020	3	0	8/24/2018	M	1	Gimnazija	Gradačac	2011/12	DL	Gračanica	0
16363	P-145	6	6	7/14/2020	2	2019/2020	3	0	7/19/2018	M	1	Gimnazija	Ilidža	2017/18	DL	Ilidža	0
16467	P-145	6	6	9/7/2020	2	2018/2019	3	0	8/23/2018	M	2	Elektrotehnička	Bihać	2017/18	DL	Bihać	0
16357	P-145	6	7	9/7/2020	2	2019/2020	3	0	7/18/2018	M	13	Tehnička	Goražde	2017/2018	DL	Goražde	0
16369	P-145	6	6	2/21/2020	2	2019/2020	3	0	9/4/2018	M	25	Turističko ugostiteljska	Pale	2017/18	DL	Pale	0
16496	P-145	6	7	9/7/2020	2	2019/2020	3	0	7/21/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo-Stari grad	0
16321	P-145	6	5		2	2019/2020	3	0	7/17/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Ilidža	0
16483	P-145	6	7	2/2/2021	2	2019/2020	3	0	7/20/2018	M	13	Tehnička	Travnik	2017/2018	DL	Fojnica	0
16368	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Travnik	2017/2018	DL	Travnik	1
16358	P-145	6	7	2/21/2020	2	2019/2020	3	0	7/18/2018	Ž	18	Medresa	Zenica	2017/2018	DL	Tuzla	0
16419	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/20/2018	Ž	1	Gimnazija	Zenica	2017/2018	DL	Zavidovići	1
16408	P-145	6	6	2/21/2020	2	2019/2020	3	0	7/19/2018	Ž	1	Gimnazija	Sanski Most	2016/2017	DL	Sanski Most	0
16416	P-145	6	7	2/21/2020	2	2019/2020	3	0	7/19/2018	M	2	Elektrotehnička	Sarajevo-Novo Sarajevo	2017/18	Vanredan	Sarajevo	0
16391	P-145	6	6	1/20/2020	2	2019/2020	3	0	7/19/2018	M	2	Elektrotehnička	Bugojno	2017/18	DL	Bugojno	0
16428	P-145	6	6	7/10/2021	2	2019/2020	3	0	7/20/2018	Ž	2	Elektrotehnička	Travnik	2017/2018	Vanredan	Donji Vakuf	0
16474	P-145	6	6	2/21/2020	2	2019/2020	3	0	8/23/2018	Ž	1	Gimnazija	Tuzla	2017/2018	Vanredan	Lukavac	0
16325	P-145	6	6	9/6/2021	2	2019/2020	3	0	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	0
16389	P-145	6	6	2/21/2020	2	2019/2020	3	0	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Centar	0
16533	P-145	6	7	2/21/2020	2	2019/2020	3	0	10/4/2018	M	18	Medresa	Tuzla	2017/2018	DL	Gradačac	0
16331	P-145	6	6	2/23/2021	2	2019/2020	3	0	7/18/2018	M	4	Medicinska	Zenica	2017/2018	DL	Zenica	0
16413	P-145	6	7	7/14/2020	2	2019/2020	3	0	7/18/2018	Ž	1	Gimnazija	Gornji Vakuf	2014/15	DL	Gornji Vakuf - Uskoplje	0
16382	P-145	6	6	7/14/2020	2	2019/2020	3	0	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	0
16464	P-145	6	5		2	2019/2020	3	0	8/23/2018	M	1	Gimnazija	Sarajevo-Stari grad	2017/18	DL	Sarajevo-Stari grad	0
16482	P-145	6	6	7/10/2021	2	2020/2021	3	0	7/21/2018	Ž	1	Gimnazija	Mostar	2017/18	DL	Mostar	0
16421	P-145	6	5		2	2020/2021	3	0	7/20/2018	Ž	1	Gimnazija	Goražde	2017/2018	DL	Goražde	0
16343	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/18/2018	M	18	Medresa	Gradačac	2017/18	DL	Gradačac	0
16414	P-145	6	7	9/18/2020	2	2019/2020	3	0	7/19/2018	M	2	Elektrotehnička	Goražde	2014/15	DL	Sarajevo	0
16392	P-145	6	8	1/20/2020	2	2019/2020	3	0	9/5/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	1
16341	P-145	6	8	1/20/2020	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	1
16323	P-145	6	8	2/21/2020	2	2019/2020	3	0	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	1
16423	P-145	6	7	7/14/2020	2	2019/2020	3	0	7/19/2018	Ž	1	Gimnazija	Mostar	2017/18	Redovan samofinansirajući	Mostar	0
16322	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/17/2018	M	3	Mašinska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	0
16333	P-145	6	10	1/20/2020	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Cazin	2017/2018	Redovan samofinansirajući	Cazin	1
16401	P-145	6	6	1/20/2020	2	2019/2020	3	0	7/19/2018	M	2	Elektrotehnička	Mostar	2015/16	DL	Mostar	0
16527	P-145	6	5		2	2019/2020	3	0	9/26/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Ilidža	0
16360	P-145	6	7	9/13/2023	2	2020/2021	3	0	7/18/2018	M	18	Medresa	Tuzla	2017/2018	DL	Tuzla	0
16585	P-145	6	5		2	2020/2021	3	0	11/14/2018	M	18	Medresa	Zvornik	2008/2009	DL	Zvornik	0
16489	P-145	6	5		2	2020/2021	3	0	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2014/2015	DL	Sarajevo - Novi grad	0
16469	P-145	6	6	9/20/2021	2	2020/2021	3	0	7/20/2018	Ž	1	Gimnazija	Bihać	2017/2018	DL	Bosanska Krupa	0
16511	P-145	6	5		2	2020/2021	3	0	9/24/2018	M	2	Elektrotehnička	Bugojno	2013/14	DL	Bugojno	0
16517	P-145	6	7	7/10/2021	2	2019/2020	3	0	9/25/2018	Ž	1	Gimnazija	Konjic	2017/2018	DL	Konjic	0
16486	P-145	6	8	2/21/2020	2	2019/2020	3	0	7/20/2018	Ž	35	Ostalo	Sarajevo - Centar	2017/2018	Redovan samofinansirajući	Ilijaš	1
16509	P-145	6	8	7/14/2020	2	2019/2020	3	0	7/20/2018	M	1	Gimnazija	Bugojno	2017/18	Redovan samofinansirajući	Jajce	0
16385	P-145	6	9	1/20/2020	2	2019/2020	3	0	9/5/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	1
16446	P-145	6	9	1/20/2020	2	2019/2020	3	0	7/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	1
16417	P-145	6	9	1/20/2020	2	2019/2020	3	0	7/20/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	1
16510	P-145	6	9	2/21/2020	2	2019/2020	3	0	9/24/2018	Ž	1	Gimnazija	Kakanj	2017/2018	Redovan samofinansirajući	Kakanj	0
16349	P-145	6	7	2/21/2020	2	2019/2020	3	0	7/18/2018	M	13	Tehnička	Bugojno	2017/2018	DL	Bugojno	0
16327	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	1
16329	P-145	6	6	2/21/2020	2	2019/2020	3	0	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	1
16574	P-145	6	6	7/10/2021	2	2020/2021	3	0	11/7/2018	M	2	Elektrotehnička	Jablanica	2013/2014	DL	Mostar	0
16573	P-145	7	7	10/1/2018	2	2018/2019	3	1	11/7/2018	Ž	1	Gimnazija	Mostar	2010/2011	DL	Bugojno	0
16570	P-145	7	7	10/1/2018	2	2018/2019	3	1	11/7/2018	M	13	Tehnička	Banovići	2008/09	DL	Mostar	0
16580	P-145	7	7	10/1/2018	2	2018/2019	3	1	11/9/2018	M	2	Elektrotehnička	Mostar	2012/13	DL	Mostar	0
16576	P-145	7	7	10/1/2018	2	2018/2019	3	1	11/7/2018	M	1	Gimnazija	Mostar	2006/2007	DL	Mostar	0
16571	P-145	7	7	12/11/2017	2	2018/2019	3	1	11/7/2018	M	10	Katolički školski centar	Zenica	2007/08	DL	Mostar	0
16572	P-145	7	8	10/1/2018	2	2018/2019	3	1	11/7/2018	M	1	Gimnazija	Bihać	2010/2011	DL	Sarajevo - Centar	0
16579	P-145	7	7	10/1/2018	2	2018/2019	3	1	11/8/2018	M	1	Gimnazija	Sarajevo - Centar	2010/2011	DL	Sarajevo - Novi grad	1
16586	P-145	7	8	10/1/2018	2	2018/2019	3	1	11/14/2018	M	2	Elektrotehnička	Sarajevo - Centar	2000/2001	DL	Sarajevo-Novo Sarajevo	0
16587	P-145	7	5		2	2018/2019	3	0	11/14/2018	M	23	Mješovita srednja škola	Sarajevo - Centar	1999/2000	DL	Sarajevo - Centar	0
16591	P-145	7	10	10/1/2018	2	2018/2019	3	1	11/16/2018	M	1	Gimnazija	Bihać	2011/2012	DL	Bosanska Krupa	0
17589	P-145	7	5		2	2018/2019	3	0	11/19/2018	M	1	Gimnazija	Sarajevo - Centar	2008/09	DL	Sarajevo-Novo Sarajevo	0
16581	P-145	7	8	10/1/2018	2	2018/2019	3	1	11/9/2018	M	2	Elektrotehnička	Mostar	2008/09	DL	Mostar	0
16582	P-145	7	9	10/1/2018	2	2018/2019	3	1	11/9/2018	M	3	Mašinska	Doboj	2002/03	DL	Sarajevo-Novo Sarajevo	0
16583	P-145	7	10	10/1/2018	2	2018/2019	3	1	11/9/2018	M	13	Tehnička	Bugojno	2012/13	DL	Gornji Vakuf - Uskoplje	0
16584	P-145	7	7	10/1/2018	2	2018/2019	3	1	11/9/2018	M	13	Tehnička	Zenica	2010/11	DL	Zenica	0
17591	P-145	7	8	10/1/2018	2	2018/2019	3	1	11/19/2018	M	1	Gimnazija	Tuzla	2007/08	DL	Srebrenik	0
17592	P-145	7	7	10/1/2018	2	2018/2019	3	1	11/19/2018	M	1	Gimnazija	Sarajevo - Centar	2013/14	DL	Hadžići	1
17593	P-145	7	8	10/1/2018	2	2018/2019	3	1	11/19/2018	M	2	Elektrotehnička	Bihać	2011/12	DL	Bihać	0
17594	P-145	7	10	10/1/2018	2	2018/2019	3	1	11/20/2018	M	2	Elektrotehnička	Mostar	2008/2009	DL	Sarajevo-Novo Sarajevo	0
17595	P-145	7	7	12/11/2017	2	2018/2019	3	1	11/20/2018	M	2	Elektrotehnička	Sarajevo - Centar	2006/2007	DL	Vogošća	0
17596	P-145	7	9	10/1/2018	2	2018/2019	3	1	11/20/2018	M			Tuzla		DL	Sarajevo-Novo Sarajevo	1
17597	P-145	7	7	10/1/2018	2	2018/2019	3	1	11/23/2018	M	1	Gimnazija	Bihać	2003/2004	DL	Mostar	0
17598	P-145	7	8	10/1/2018	2	2018/2019	3	1	11/23/2018	M	6	Ekonomska	Bugojno	2007/08	DL	Vogošća	1
17599	P-145	7	8	10/1/2018	2	2018/2019	3	1	11/23/2018	M	23	Mješovita srednja škola	Fojnica	1994/95	DL	Ilidža	0
16459	P-145	6	7	2/21/2020	2	2019/2020	3	0	8/23/2018	M	1	Gimnazija	Zenica	2017/18	DL	Zenica	1
16503	P-145	6	9	1/20/2020	2	2019/2020	3	0	7/21/2018	M	1	Gimnazija	Banja Luka	1999/2000	DL	Sarajevo - Novi grad	0
16387	P-145	6	7	9/18/2020	2	2019/2020	3	0	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo-Novo Sarajevo	0
16450	P-145	6	6	2/21/2020	2	2019/2020	3	0	7/20/2018	M	2	Elektrotehnička	Goražde	2017/2018	DL	Goražde	0
16501	P-145	6	6	7/7/2020	2	2019/2020	3	0	7/21/2018	Ž	1	Gimnazija	Travnik	2017/2018	Redovan samofinansirajući	Jajce	0
16425	P-145	6	8	1/20/2020	2	2019/2020	3	0	7/19/2018	Ž	1	Gimnazija	Goražde	2017/18	DL	Goražde	1
16374	P-145	6	7	2/21/2020	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	0
16481	P-145	6	5		2	2019/2020	3	0	7/20/2018	M	13	Tehnička	Travnik	2017/2018	DL	Bugojno	0
16400	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/19/2018	Ž	6	Ekonomska	Sarajevo - Novi grad	2017/18	DL	Sarajevo	0
16370	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/18/2018	M	2	Elektrotehnička	Mostar	2017/2018	Redovan samofinansirajući	Mostar	0
16468	P-145	6	7	2/21/2020	2	2019/2020	3	0	8/23/2018	M	1	Gimnazija	Bihać	2017/18	Vanredan	Bihać	0
16519	P-145	6	7	2/21/2020	2	2019/2020	3	0	9/25/2018	Ž	1	Gimnazija	Sarajevo - Centar	2015/2016	DL	Sarajevo - Novi grad	1
16433	P-145	6	6	9/18/2020	2	2019/2020	3	0	8/24/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Sarajevo-Stari grad	0
16352	P-145	6	8	2/21/2020	2	2019/2020	3	0	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	0
16335	P-145	6	8	1/20/2020	2	2019/2020	3	0	7/18/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	0
16338	P-145	6	6	2/2/2021	2	2019/2020	3	0	7/18/2018	M	6	Ekonomska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	0
16365	P-145	6	9	1/20/2020	2	2018/2019	3	0	7/18/2018	Ž	6	Ekonomska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	0
16460	P-145	6	7	7/14/2020	2	2018/2019	3	0	7/20/2018	M	23	Mješovita srednja škola	Travnik	2017/2018	Redovan samofinansirajući	Travnik	0
16384	P-145	6	8	2/21/2020	2	2019/2020	3	0	7/19/2018	M	2	Elektrotehnička	Tuzla	2017/2018	Redovan samofinansirajući	Tuzla	0
16420	P-145	6	8	1/20/2020	2	2019/2020	3	0	9/5/2018	Ž	2	Elektrotehnička	Tuzla	2017/18	DL	Tuzla	0
16508	P-145	6	6	9/6/2021	2	2019/2020	3	0	7/21/2018	M	2	Elektrotehnička	Sarajevo-Stari grad	2016/17	Redovan samofinansirajući	Sarajevo-Stari grad	0
16326	P-145	6	8	1/20/2020	2	2018/2019	3	0	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	0
16336	P-145	6	7	1/20/2020	2	2019/2020	3	0	7/18/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	1
